photo_id,filename,capture_date,file_type,file_size_mb,camera_model,lens_model,focal_length,aperture,shutter_speed,iso,location,time_of_day,folder_path,collections,keywords,color_label,star_rating,flag_status,has_edits,edit_count,last_modified_date,shoot_id,genre
photo_004204,IMG_4204.ARW,2022-05-15 02:03:44,ARW,21.91,Sony A7R V,50mm f/1.2,35,1.8,0.00625,200,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""export"", ""headshot"", ""keeper"", ""portrait"", ""edited"", ""sharp"", ""model"", ""bokeh"", ""natural light"", ""people""]",yellow,1,picked,True,5,2022-06-02 08:01:56.133826,30,portrait
photo_004205,IMG_4205.ARW,2022-05-15 02:05:37,ARW,22.51,Sony A7R V,50mm f/1.2,35,1.4,0.008,1600,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""model"", ""natural light"", ""studio"", ""keeper"", ""people"", ""headshot"", ""bokeh"", ""edited"", ""export"", ""sharp"", ""portrait""]",green,4,picked,True,8,2022-05-23 13:45:28.243371,30,portrait
photo_004206,IMG_4206.JPG,2022-05-15 01:18:49,JPG,8.85,Sony A7R V,50mm f/1.2,50,1.8,0.005,400,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""studio"", ""edited"", ""model"", ""portrait"", ""headshot"", ""keeper"", ""bokeh"", ""sharp"", ""natural light"", ""people"", ""export""]",yellow,3,picked,True,8,2022-05-19 07:33:40.251894,30,portrait
photo_004207,IMG_4207.JPG,2022-05-15 02:55:32,JPG,4.03,Sony A7R V,50mm f/1.2,50,2.0,0.00625,100,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""studio"", ""keeper"", ""bokeh"", ""headshot"", ""natural light"", ""edited"", ""model"", ""sharp"", ""people"", ""portrait"", ""export""]",yellow,4,unflagged,True,3,2022-05-18 00:27:53.926028,30,portrait
photo_004208,IMG_4208.ARW,2022-05-15 00:50:56,ARW,25.32,Sony A7R V,50mm f/1.2,50,1.8,0.005,200,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""export"", ""studio"", ""bokeh"", ""portrait"", ""edited"", ""sharp"", ""people"", ""natural light"", ""model"", ""keeper""]",yellow,5,picked,True,3,2022-05-18 23:52:21.045548,30,portrait
photo_004209,IMG_4209.ARW,2022-05-15 00:55:23,ARW,18.94,Sony A7R V,50mm f/1.2,50,1.8,0.004,200,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""model"", ""edited"", ""bokeh"", ""portrait"", ""sharp"", ""export"", ""keeper"", ""people"", ""studio"", ""natural light""]",,3,unflagged,True,9,2022-06-01 19:06:19.536945,30,portrait
photo_004210,IMG_4210.ARW,2022-05-15 01:36:09,ARW,40.6,Sony A7R V,50mm f/1.2,35,1.8,0.00625,200,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""natural light"", ""people"", ""sharp"", ""studio"", ""edited"", ""portrait"", ""model"", ""export"", ""keeper""]",,4,rejected,True,8,2022-05-26 02:13:19.924428,30,portrait
photo_004211,IMG_4211.ARW,2022-05-15 00:41:52,ARW,24.29,Sony A7R V,50mm f/1.2,85,1.4,0.005,200,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""model"", ""edited"", ""keeper"", ""studio"", ""headshot"", ""people"", ""export"", ""bokeh"", ""portrait"", ""sharp""]",,0,rejected,True,4,2022-05-21 00:11:37.567398,30,portrait
photo_004212,IMG_4212.ARW,2022-05-15 01:37:58,ARW,44.14,Sony A7R V,50mm f/1.2,85,1.4,0.008,400,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""studio"", ""natural light"", ""export"", ""edited"", ""sharp"", ""keeper"", ""headshot"", ""model"", ""bokeh"", ""portrait"", ""people""]",yellow,5,unflagged,True,6,2022-05-22 00:02:52.200446,30,portrait
photo_004213,IMG_4213.ARW,2022-05-15 00:46:06,ARW,43.71,Sony A7R V,50mm f/1.2,85,1.8,0.005,200,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""export"", ""headshot"", ""sharp"", ""people"", ""studio"", ""keeper"", ""natural light"", ""bokeh"", ""edited"", ""model""]",red,3,rejected,False,0,2022-05-15 00:46:06.000000,30,portrait
photo_004214,IMG_4214.JPG,2022-05-15 00:13:38,JPG,3.7,Sony A7R V,50mm f/1.2,50,2.8,0.005,100,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""export"", ""headshot"", ""sharp"", ""bokeh"", ""portrait"", ""model"", ""natural light"", ""edited"", ""studio"", ""keeper"", ""people""]",,0,unflagged,False,0,2022-05-15 00:13:38.000000,30,portrait
photo_004215,IMG_4215.ARW,2022-05-15 01:46:59,ARW,21.62,Sony A7R V,50mm f/1.2,50,1.8,0.004,100,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""people"", ""export"", ""headshot"", ""bokeh"", ""edited"", ""studio"", ""portrait"", ""natural light"", ""model"", ""sharp""]",,0,unflagged,True,6,2022-05-22 14:05:22.842513,30,portrait
photo_004216,IMG_4216.ARW,2022-05-15 00:45:55,ARW,18.03,Sony A7R V,50mm f/1.2,85,2.8,0.00625,200,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""portrait"", ""sharp"", ""studio"", ""natural light"", ""keeper"", ""headshot"", ""people"", ""bokeh"", ""model""]",yellow,1,picked,True,4,2022-05-26 20:53:35.281145,30,portrait
photo_004217,IMG_4217.ARW,2022-05-15 01:31:30,ARW,38.2,Sony A7R V,50mm f/1.2,50,2.0,0.004,100,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""model"", ""edited"", ""export"", ""natural light"", ""sharp"", ""headshot"", ""people"", ""studio"", ""bokeh""]",yellow,2,unflagged,False,0,2022-05-15 01:31:30.000000,30,portrait
photo_004218,IMG_4218.ARW,2022-05-15 01:12:46,ARW,20.78,Sony A7R V,50mm f/1.2,35,2.8,0.008,100,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""keeper"", ""model"", ""bokeh"", ""headshot"", ""portrait"", ""sharp"", ""export"", ""studio"", ""edited"", ""natural light"", ""people""]",yellow,4,rejected,True,6,2022-05-17 00:08:42.041550,30,portrait
photo_004219,IMG_4219.ARW,2022-05-15 01:48:10,ARW,19.42,Sony A7R V,50mm f/1.2,35,1.8,0.005,100,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""export"", ""studio"", ""keeper"", ""bokeh"", ""edited"", ""natural light"", ""model"", ""headshot"", ""portrait""]",,4,rejected,False,0,2022-05-15 01:48:10.000000,30,portrait
photo_004220,IMG_4220.ARW,2022-05-15 00:23:57,ARW,34.77,Sony A7R V,50mm f/1.2,85,2.0,0.004,800,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""people"", ""portrait"", ""natural light"", ""headshot"", ""edited"", ""studio"", ""keeper"", ""export"", ""bokeh""]",,0,unflagged,True,5,2022-05-25 03:40:57.205007,30,portrait
photo_004221,IMG_4221.ARW,2022-05-15 00:01:42,ARW,43.99,Sony A7R V,50mm f/1.2,50,1.8,0.005,200,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""portrait"", ""sharp"", ""model"", ""keeper"", ""edited"", ""bokeh"", ""people"", ""export"", ""natural light"", ""studio""]",green,0,picked,False,0,2022-05-15 00:01:42.000000,30,portrait
photo_004222,IMG_4222.ARW,2022-05-15 01:05:47,ARW,38.45,Sony A7R V,50mm f/1.2,50,1.8,0.00625,400,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""portrait"", ""headshot"", ""sharp"", ""natural light"", ""studio"", ""keeper"", ""export"", ""people"", ""model"", ""bokeh""]",,5,unflagged,True,9,2022-05-19 02:26:02.937107,30,portrait
photo_004223,IMG_4223.ARW,2022-05-15 00:30:09,ARW,26.87,Sony A7R V,50mm f/1.2,85,2.0,0.00625,200,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""people"", ""headshot"", ""export"", ""studio"", ""edited"", ""keeper"", ""natural light"", ""bokeh"", ""model"", ""sharp"", ""portrait""]",,5,unflagged,True,8,2022-05-27 15:50:50.652622,30,portrait
photo_004224,IMG_4224.ARW,2022-05-15 00:04:52,ARW,21.05,Sony A7R V,50mm f/1.2,50,2.8,0.003125,400,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""natural light"", ""people"", ""sharp"", ""export"", ""model"", ""studio"", ""portrait"", ""edited"", ""keeper"", ""headshot"", ""bokeh""]",green,3,picked,False,0,2022-05-15 00:04:52.000000,30,portrait
photo_004225,IMG_4225.ARW,2022-05-15 02:33:34,ARW,38.44,Sony A7R V,50mm f/1.2,50,2.8,0.005,200,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""portrait"", ""edited"", ""studio"", ""people"", ""model"", ""headshot"", ""export"", ""sharp"", ""natural light"", ""bokeh"", ""keeper""]",,1,picked,False,0,2022-05-15 02:33:34.000000,30,portrait
photo_004226,IMG_4226.ARW,2022-05-15 00:03:28,ARW,21.87,Sony A7R V,50mm f/1.2,35,2.8,0.005,400,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""sharp"", ""natural light"", ""keeper"", ""export"", ""headshot"", ""bokeh"", ""studio"", ""edited"", ""portrait"", ""people"", ""model""]",yellow,4,picked,True,7,2022-05-16 10:19:06.123630,30,portrait
photo_004227,IMG_4227.ARW,2022-05-15 00:18:39,ARW,26.13,Sony A7R V,50mm f/1.2,85,2.8,0.00625,1600,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""headshot"", ""model"", ""bokeh"", ""keeper"", ""studio"", ""export"", ""edited"", ""people"", ""sharp"", ""portrait"", ""natural light""]",green,0,picked,False,0,2022-05-15 00:18:39.000000,30,portrait
photo_004228,IMG_4228.ARW,2022-05-15 00:34:58,ARW,23.1,Sony A7R V,50mm f/1.2,50,2.0,0.003125,200,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""portrait"", ""studio"", ""model"", ""edited"", ""bokeh"", ""natural light"", ""headshot"", ""export"", ""sharp""]",red,2,unflagged,False,0,2022-05-15 00:34:58.000000,30,portrait
photo_004229,IMG_4229.ARW,2022-05-15 01:58:25,ARW,38.49,Sony A7R V,50mm f/1.2,35,2.8,0.005,400,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""bokeh"", ""studio"", ""model"", ""edited"", ""sharp"", ""people"", ""export"", ""headshot"", ""portrait"", ""natural light"", ""keeper""]",,4,unflagged,True,7,2022-06-01 11:45:33.841302,30,portrait
photo_004230,IMG_4230.JPG,2022-05-15 00:28:35,JPG,6.69,Sony A7R V,50mm f/1.2,35,1.8,0.003125,200,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""edited"", ""keeper"", ""natural light"", ""export"", ""model"", ""headshot"", ""studio"", ""portrait"", ""bokeh"", ""sharp"", ""people""]",,3,rejected,True,5,2022-05-21 15:58:58.465729,30,portrait
photo_004231,IMG_4231.ARW,2022-05-15 01:29:41,ARW,38.2,Sony A7R V,50mm f/1.2,85,2.8,0.008,800,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""studio"", ""people"", ""keeper"", ""sharp"", ""export"", ""edited"", ""bokeh"", ""model"", ""headshot"", ""natural light"", ""portrait""]",red,2,picked,True,2,2022-05-21 06:51:40.922865,30,portrait
photo_004232,IMG_4232.ARW,2022-05-15 00:04:10,ARW,43.49,Sony A7R V,50mm f/1.2,35,1.8,0.003125,200,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""people"", ""bokeh"", ""studio"", ""natural light"", ""sharp"", ""edited"", ""keeper"", ""export"", ""model""]",green,4,rejected,False,0,2022-05-15 00:04:10.000000,30,portrait
photo_004233,IMG_4233.ARW,2022-05-15 01:34:00,ARW,18.96,Sony A7R V,50mm f/1.2,85,2.8,0.004,400,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""studio"", ""portrait"", ""sharp"", ""model"", ""keeper"", ""headshot"", ""edited"", ""bokeh""]",red,5,picked,True,6,2022-06-03 08:33:27.637847,30,portrait
photo_004234,IMG_4234.JPG,2022-05-15 02:11:27,JPG,4.5,Sony A7R V,50mm f/1.2,85,1.8,0.00625,800,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""portrait"", ""model"", ""headshot"", ""sharp"", ""people"", ""keeper"", ""edited"", ""export"", ""studio""]",yellow,4,picked,True,2,2022-06-01 21:25:02.219737,30,portrait
photo_004235,IMG_4235.ARW,2022-05-15 01:11:04,ARW,41.92,Sony A7R V,50mm f/1.2,85,1.8,0.00625,200,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""portrait"", ""export"", ""keeper"", ""natural light"", ""model"", ""sharp"", ""studio"", ""headshot"", ""bokeh""]",,3,picked,True,6,2022-05-17 01:08:49.109879,30,portrait
photo_004236,IMG_4236.ARW,2022-05-15 00:09:45,ARW,43.69,Sony A7R V,50mm f/1.2,50,1.4,0.005,100,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""bokeh"", ""export"", ""portrait"", ""keeper"", ""studio"", ""edited"", ""sharp"", ""headshot"", ""people"", ""natural light""]",yellow,4,picked,True,7,2022-05-22 03:08:50.284131,30,portrait
photo_004237,IMG_4237.JPG,2022-05-15 02:02:44,JPG,3.29,Sony A7R V,50mm f/1.2,35,2.0,0.003125,200,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""model"", ""studio"", ""people"", ""export"", ""bokeh"", ""natural light"", ""sharp"", ""headshot""]",yellow,3,rejected,True,4,2022-05-19 01:22:14.263207,30,portrait
photo_004238,IMG_4238.ARW,2022-05-15 00:37:32,ARW,32.0,Sony A7R V,50mm f/1.2,50,1.8,0.005,200,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""edited"", ""export"", ""sharp"", ""keeper"", ""bokeh"", ""portrait"", ""model"", ""natural light"", ""people"", ""studio""]",red,0,rejected,True,6,2022-05-30 21:22:56.547994,30,portrait
photo_004239,IMG_4239.ARW,2022-05-15 01:24:06,ARW,32.7,Sony A7R V,50mm f/1.2,85,1.4,0.00625,100,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""model"", ""sharp"", ""portrait"", ""keeper"", ""bokeh"", ""headshot"", ""studio"", ""edited"", ""natural light""]",,4,picked,False,0,2022-05-15 01:24:06.000000,30,portrait
photo_004240,IMG_4240.JPG,2022-05-15 01:19:57,JPG,7.83,Sony A7R V,50mm f/1.2,50,1.8,0.008,1600,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""bokeh"", ""keeper"", ""sharp"", ""people"", ""natural light"", ""export"", ""model"", ""edited"", ""headshot""]",red,3,picked,False,0,2022-05-15 01:19:57.000000,30,portrait
photo_004241,IMG_4241.JPG,2022-05-15 01:27:11,JPG,5.53,Sony A7R V,50mm f/1.2,35,2.0,0.008,800,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""sharp"", ""export"", ""studio"", ""portrait"", ""natural light"", ""headshot"", ""bokeh"", ""keeper"", ""model"", ""people""]",,3,picked,True,6,2022-05-21 23:47:46.363741,30,portrait
photo_004242,IMG_4242.ARW,2022-05-15 02:09:18,ARW,22.59,Sony A7R V,50mm f/1.2,50,2.8,0.005,100,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""studio"", ""people"", ""export"", ""headshot"", ""model"", ""keeper"", ""sharp"", ""edited"", ""natural light"", ""portrait"", ""bokeh""]",red,3,picked,True,2,2022-05-17 18:51:54.276779,30,portrait
photo_004243,IMG_4243.ARW,2022-05-15 02:38:32,ARW,15.62,Sony A7R V,50mm f/1.2,85,1.8,0.003125,400,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""bokeh"", ""model"", ""studio"", ""headshot"", ""portrait"", ""natural light"", ""people"", ""keeper"", ""export""]",red,1,unflagged,True,4,2022-05-16 19:45:21.711033,30,portrait
photo_004244,IMG_4244.ARW,2022-05-15 02:55:37,ARW,39.52,Sony A7R V,50mm f/1.2,35,2.8,0.003125,200,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""people"", ""natural light"", ""portrait"", ""keeper"", ""model"", ""edited"", ""sharp"", ""export"", ""studio""]",yellow,1,unflagged,True,4,2022-06-10 01:10:42.389132,30,portrait
photo_004245,IMG_4245.ARW,2022-05-15 00:18:45,ARW,18.21,Sony A7R V,50mm f/1.2,35,1.4,0.008,400,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""natural light"", ""bokeh"", ""sharp"", ""keeper"", ""portrait"", ""headshot"", ""export"", ""edited"", ""studio"", ""people""]",,0,unflagged,True,6,2022-05-17 00:37:09.753503,30,portrait
photo_004246,IMG_4246.ARW,2022-05-15 01:24:00,ARW,35.79,Sony A7R V,50mm f/1.2,85,2.0,0.003125,100,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""keeper"", ""edited"", ""model"", ""people"", ""portrait"", ""export"", ""headshot"", ""studio"", ""sharp"", ""natural light"", ""bokeh""]",,5,picked,False,0,2022-05-15 01:24:00.000000,30,portrait
photo_004247,IMG_4247.ARW,2022-05-15 02:28:48,ARW,15.66,Sony A7R V,50mm f/1.2,85,1.4,0.005,100,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""sharp"", ""bokeh"", ""edited"", ""keeper"", ""export"", ""headshot"", ""model"", ""studio"", ""portrait"", ""people""]",,4,unflagged,True,8,2022-05-17 20:54:20.483809,30,portrait
photo_004248,IMG_4248.JPG,2022-05-15 02:42:47,JPG,3.64,Sony A7R V,50mm f/1.2,35,1.4,0.004,200,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""edited"", ""bokeh"", ""studio"", ""natural light"", ""headshot"", ""people"", ""portrait"", ""model"", ""sharp""]",,5,picked,True,5,2022-06-03 07:16:12.241646,30,portrait
photo_004249,IMG_4249.ARW,2022-05-15 02:39:34,ARW,33.51,Sony A7R V,50mm f/1.2,50,1.8,0.004,800,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""edited"", ""keeper"", ""export"", ""sharp"", ""people"", ""model"", ""headshot"", ""studio"", ""natural light""]",,0,picked,True,8,2022-06-05 16:33:58.970168,30,portrait
photo_004250,IMG_4250.ARW,2022-05-15 00:00:27,ARW,16.17,Sony A7R V,50mm f/1.2,85,2.8,0.005,800,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""portrait"", ""bokeh"", ""headshot"", ""sharp"", ""edited"", ""natural light"", ""people"", ""model"", ""keeper"", ""studio""]",red,4,rejected,True,7,2022-05-17 23:09:11.465315,30,portrait
photo_004251,IMG_4251.ARW,2022-05-15 01:51:30,ARW,21.34,Sony A7R V,50mm f/1.2,50,2.0,0.004,400,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""bokeh"", ""model"", ""portrait"", ""edited"", ""people"", ""keeper"", ""headshot"", ""export"", ""natural light"", ""studio"", ""sharp""]",,3,rejected,True,2,2022-05-23 23:41:09.789538,30,portrait
photo_004252,IMG_4252.JPG,2022-05-15 00:36:52,JPG,2.34,Sony A7R V,50mm f/1.2,85,1.8,0.005,100,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""portrait"", ""people"", ""edited"", ""keeper"", ""bokeh"", ""studio"", ""headshot"", ""export"", ""sharp""]",,0,unflagged,True,3,2022-05-28 07:25:27.516223,30,portrait
photo_004253,IMG_4253.ARW,2022-05-15 02:34:20,ARW,20.86,Sony A7R V,50mm f/1.2,35,2.0,0.008,800,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""natural light"", ""export"", ""headshot"", ""studio"", ""keeper"", ""people"", ""sharp"", ""model"", ""portrait"", ""edited"", ""bokeh""]",red,2,picked,True,5,2022-05-16 12:58:06.596804,30,portrait
photo_004254,IMG_4254.JPG,2022-05-15 01:38:29,JPG,2.79,Sony A7R V,50mm f/1.2,50,2.8,0.00625,200,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""sharp"", ""keeper"", ""model"", ""natural light"", ""portrait"", ""edited"", ""studio"", ""people"", ""headshot"", ""export""]",,0,picked,True,7,2022-05-21 05:20:49.385879,30,portrait
photo_004255,IMG_4255.ARW,2022-05-15 00:42:15,ARW,27.66,Sony A7R V,50mm f/1.2,50,1.4,0.008,200,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""bokeh"", ""edited"", ""export"", ""model"", ""natural light"", ""people"", ""studio"", ""headshot"", ""sharp"", ""keeper"", ""portrait""]",,4,unflagged,True,8,2022-05-22 04:21:54.697862,30,portrait
photo_004256,IMG_4256.ARW,2022-05-15 02:34:59,ARW,17.8,Sony A7R V,50mm f/1.2,50,1.8,0.005,1600,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""portrait"", ""people"", ""edited"", ""bokeh"", ""keeper"", ""headshot"", ""model"", ""natural light"", ""studio"", ""sharp"", ""export""]",green,0,rejected,True,10,2022-05-22 06:17:17.564276,30,portrait
photo_004257,IMG_4257.ARW,2022-05-15 00:37:12,ARW,25.89,Sony A7R V,50mm f/1.2,50,2.0,0.008,800,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""headshot"", ""bokeh"", ""keeper"", ""natural light"", ""edited"", ""portrait"", ""model"", ""studio"", ""sharp"", ""people""]",,3,unflagged,True,5,2022-05-23 13:57:33.854476,30,portrait
photo_004258,IMG_4258.JPG,2022-05-15 02:53:38,JPG,3.78,Sony A7R V,50mm f/1.2,85,2.0,0.004,800,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""people"", ""portrait"", ""headshot"", ""sharp"", ""bokeh"", ""edited"", ""studio"", ""natural light""]",red,2,unflagged,True,8,2022-05-18 03:58:10.771321,30,portrait
photo_004259,IMG_4259.ARW,2022-05-15 02:20:54,ARW,30.13,Sony A7R V,50mm f/1.2,50,1.8,0.004,200,"San Francisco, CA",night,/2022/2022-05/2022-05-15-Portrait_Session-San Francisco/,"[""Portrait_Session"", ""Best of 2022"", ""Location: San Francisco, CA""]","[""portrait"", ""model"", ""keeper"", ""sharp"", ""people"", ""export"", ""bokeh"", ""natural light"", ""studio""]",,0,rejected,True,4,2022-05-22 12:19:01.585767,30,portrait
